"full_name","pdes","a","e","i","om","w","ma","epoch_mjd"
"   419 Aurelia (A896 RF)",419,2.594682634666838,.2521175904411534,3.931573313909894,229.0333481613885,44.4006501019739,190.1257473780191,60200
"   420 Bertholda (A896 RC)",420,3.426873151807422,.02636147432351455,6.695658545685873,242.4247554064303,229.2129278732319,272.9481454096507,60200
"   421 Zahringia (A896 RE)",421,2.541565092791114,.2829066041294983,7.788524195781169,187.3522246858718,209.0119293447658,113.1824052924839,60200
"   422 Berolina (A896 TA)",422,2.227903853610974,.2146840472191293,4.994775093146539,9.027578915494507,335.3563593657897,79.8480159069657,60200
"   423 Diotima (A896 XA)",423,3.06804503017036,.03455842574871878,11.24252541044877,69.35029562318195,199.5758539923474,354.7488849327385,60200
"   424 Gratia (A896 YD)",424,2.773804236478522,.1093512272131815,8.222087404018218,99.12862532539719,333.8802252273526,182.619931279411,60200
"   425 Cornelia (A896 YC)",425,2.891371219798753,.05691060722644943,4.051416799761212,60.92552479937348,124.9748303937888,224.282071810775,60200
"   426 Hippo (A897 RA)",426,2.888697819447222,.1059916854429415,19.49589540655306,311.3158730826846,221.5836159195913,50.49678183979043,60200
"   427 Galene (A897 RB)",427,2.972529818623541,.1190587928249817,5.125581167473226,297.3635334255401,11.24985646351727,231.531535556774,60200
"   428 Monachia (A897 WA)",428,2.30795682931084,.1785682820960602,6.191516008161557,17.53743878093043,15.89506820557806,338.0212617209857,60200
"   429 Lotis (A897 WB)",429,2.607074119484915,.1241722896269257,9.544863699802395,219.9199005778466,169.154851345212,336.597344365054,60200
"   430 Hybris (A897 YA)",430,2.850248281938779,.2504241892985117,14.54429880599926,249.1961921747417,179.3850402500965,86.26216794323267,60200
"   431 Nephele (A897 YB)",431,3.13771955437028,.1705311219825688,1.827943131225675,117.1822398343567,217.4347221438063,329.8173340575452,60200
"   432 Pythia (A897 YC)",432,2.369263172281237,.1458056825460348,12.11780316103954,88.72780359534057,173.7886307054275,347.3811412873504,60200
"   433 Eros (A898 PA)",433,1.458117412303767,.2227966940876033,10.82792727465937,304.2859920775314,178.9077640079513,222.7628947251168,60200
"   434 Hungaria (A898 RB)",434,1.944657128661541,.07364994831586455,22.50868399757669,175.2950136747941,124.2192101131218,85.95897724740917,60200
"   435 Ella (A898 RA)",435,2.450345909234596,.1547938698938689,1.816172403327725,23.14203330124442,333.4056029922187,214.15030397252,60200
"   436 Patricia (A898 RC)",436,3.198793558451704,.07000742719934684,18.50813272626251,351.2983485615451,41.42738757409874,269.2855543169374,60200
"   437 Rhodia (A898 OA)",437,2.386006592978573,.2483346622541264,7.343897702846976,263.1761080735116,62.04522876278519,330.6066371663206,60200
"   438 Zeuxo (A898 VG)",438,2.554288651036889,.06776918193933529,7.367597953071483,49.08687454575061,210.23022084,352.4444679221031,60200
"   439 Ohio (A898 TA)",439,3.133716938699525,.06682040070232595,19.1307093883164,201.4372393063823,244.657022192674,134.3511074599966,60200
"   440 Theodora (A898 TB)",440,2.210936135688505,.107665391123301,1.596419449778834,291.9897236147311,179.0088701838666,284.6472904991432,60200
"   441 Bathilde (A898 XA)",441,2.805839211975267,.08170566012311556,8.159627753659409,253.4996439116629,202.8259934267191,171.9601594189366,60200
"   442 Eichsfeldia (A899 CA)",442,2.346970998962868,.06992004195194926,6.066049275785931,134.8345099844614,85.53673101697228,178.9129851835872,60200
"   443 Photographica (A899 DA)",443,2.215789715200498,.03961981059244486,4.235121508007783,175.3962418955032,349.8162432792192,265.6694359641162,60200
"   444 Gyptis (A899 FA)",444,2.771711648783987,.1739413016717921,10.27404595712279,195.604514672627,154.724577625165,208.016389399025,60200
"   445 Edna (A899 TC)",445,3.195900273881264,.1978752770049949,21.31172401464153,291.9706639621523,81.84901187565562,277.7472772093346,60200
"   446 Aeternitas (A899 UB)",446,2.788361423649215,.1251208907686342,10.61619344769116,42.01948402517036,279.1816689900155,274.4232731131817,60200
"   447 Valentine (A899 UD)",447,2.989791375981866,.0463445856813879,4.795632987321387,71.75674388984085,319.2590908164399,358.5558810674923,60200
"   448 Natalie (A899 UC)",448,3.131845247513109,.1875633080262542,12.73226541568236,37.18173532105768,293.3299130927049,131.0276606472212,60200
"   449 Hamburga (A899 UE)",449,2.550911939354139,.173141227675275,3.079131869338939,85.76819982766222,48.7412421660997,39.28067549570034,60200
"   450 Brigitta (A899 VB)",450,3.017431857628742,.09783160328398294,10.13254835876398,14.35026086086593,359.396162985604,251.1313781073623,60200
"   451 Patientia (A899 XA)",451,3.061860416657749,.07006599949108822,15.20706490087113,89.00172852632417,336.6174320950124,37.97683715203783,60200
"   452 Hamiltonia (A899 XB)",452,2.846119000778359,.01378803271743435,3.224711686635121,92.46012117508106,58.92525321325022,193.8271777367071,60200
"   453 Tea (A900 DD)",453,2.183065092147037,.1092285877328448,5.551422439993163,11.67037572813936,220.2658676620753,33.28504183525715,60200
"   454 Mathesis (A900 FB)",454,2.627556465824551,.1115416712838937,6.292781637445962,32.16947736224201,177.2130604325012,339.8249424143783,60200
"   455 Bruchsalia (A900 KC)",455,2.65460363136781,.2950687379016091,12.01824488394935,76.07167320597742,273.4118654276574,91.97364790777905,60200
"   456 Abnoba (A900 LA)",456,2.78636341623186,.1820277122271504,14.4920313387083,228.9998743449507,7.595842902356083,190.9011463618291,60200
"   457 Alleghenia (A900 RA)",457,3.096880853133628,.1712647261573883,12.97342121911804,249.39803141897,130.9861624234474,211.7218935918273,60200
"   458 Hercynia (A900 SD)",458,2.992135112532452,.2430883333524583,12.65516559969066,134.1109375948004,277.2247576673434,236.651893228938,60200
"   459 Signe (A900 UH)",459,2.620147629095969,.2117241181220794,10.30191041449398,29.46856472330885,19.3930500337894,334.2792816336894,60200
"   460 Scania (A900 UF)",460,2.718077719536944,.1042016596027683,4.63696436349728,205.0694543434343,161.7773061251554,170.4938357740965,60200
"   461 Saskia (A900 UG)",461,3.117636817877789,.1454254382934529,1.471954494062923,156.5212497823079,308.6512706147931,66.01624053173548,60200
"   462 Eriphyla (A900 UJ)",462,2.87166877673473,.08761607361667342,3.190860893396025,105.2089696383062,249.3414373641855,109.0994942801369,60200
"   463 Lola (A900 UK)",463,2.398266872066166,.2201244577606487,13.54205393443369,36.49070326210413,329.5663425247818,44.69474560160666,60200
"   464 Megaira (A901 AB)",464,2.802110173360287,.204561659536861,10.16233832397656,102.3360737628993,257.9709772486381,145.8370556011797,60200
"   465 Alekto (A901 AC)",465,3.095882048795874,.2047082756677835,4.644627553916263,300.5212387530203,284.4398159640935,118.5259605584393,60200
"   466 Tisiphone (A901 BB)",466,3.355001715232479,.09656142260025677,19.00015890261119,290.2462833170308,254.9568828658852,250.5198247823146,60200
"   467 Laura (A901 AA)",467,2.945884293098998,.1067036928078005,6.447183340473868,322.1063022563915,94.28415333078466,149.3218294776655,60200
"   468 Lina (A901 BC)",468,3.133626022724352,.1958166894835669,.4362532947688427,21.52032592863391,332.2859483523553,131.5203338959828,60200
"   469 Argentina (A901 DC)",469,3.185179115194407,.1609865053044777,11.44859080217965,332.8228073433036,214.7102262815657,238.7268213643466,60200
"   470 Kilia (A901 HC)",470,2.403930443083243,.09577514868770384,7.233715444677943,173.1993036667382,47.6690666387708,285.802199221767,60200
"   471 Papagena (A901 LA)",471,2.890160944703156,.2290506004534187,15.01673841361739,83.77348826070147,315.7353029825401,206.2824981593464,60200
"   472 Roma (A901 NA)",472,2.543031492976884,.09552436646432094,15.81013997270916,127.0514318958605,296.429978521878,284.8500742056285,60200
"   473 Nolli (A901 CB)",473,2.662103562175223,.107937647783649,12.93484565845218,332.0730141057131,153.6357716410689,97.96920578101849,60200
"   474 Prudentia (A901 CC)",474,2.452222501233147,.2107005148276913,8.797797122240915,161.7958142132146,155.9503631184187,163.7964193893302,60200
"   475 Ocllo (A901 PA)",475,2.593105178688252,.3794653821055375,18.95356767788775,34.39891903363096,305.9244033321992,66.75169693409691,60200
"   476 Hedwig (A901 QB)",476,2.649359369954985,.07464637479223162,10.92387602962976,286.1847400186537,.960678182071769,150.5881053576973,60200
"   477 Italia (A901 QC)",477,2.41547369280444,.1877992987038682,5.289350366107858,10.64455321353431,322.5055746312991,186.7401671692857,60200
"   478 Tergeste (A901 SC)",478,3.016437801200907,.0803803105842479,13.17689816007244,233.4449448498945,243.4471869598754,1.620958523033514,60200
"   479 Caprera (A901 VK)",479,2.720315718308231,.2181503762764657,8.67898376605406,136.000102695788,269.2923150825727,53.15822693334912,60200
"   480 Hansa (A901 KB)",480,2.645514730722098,.04537852076759872,21.32213739080439,237.1091429031338,211.8941143635248,323.9132697418528,60200
"   481 Emita (A902 CB)",481,2.741664509331646,.1581810191282669,9.847407970955452,66.69286299893945,349.011593952484,346.8872298364026,60200
"   482 Petrina (A902 EH)",482,2.998356776727251,.09641725243157748,14.47344144628863,179.3706758069519,87.93776303822233,59.26552078638061,60200
"   483 Seppina (A902 EJ)",483,3.426634236977156,.05084192365572329,18.75197960769233,173.9084471702624,163.4731394504699,250.7721900137556,60200
"   484 Pittsburghia (A902 HA)",484,2.667604145579013,.05733732344739731,12.51277725505875,127.2436625374376,189.5693397264171,214.8218723855886,60200
"   485 Genua (A902 JC)",485,2.752060780808964,.1899183785570012,13.86935330020973,193.3908510488126,271.8174071264528,320.9118946317483,60200
"   486 Cremona (A902 JD)",486,2.351579124767408,.1632438755262793,11.09475552832055,94.06778760339488,125.2415901109837,241.2024084547193,60200
"   487 Venetia (A902 NC)",487,2.670633091941942,.08623861141496786,10.25125172221593,114.7591889505757,281.4805065157987,189.5060838203357,60200
"   488 Kreusa (A902 MC)",488,3.168344256560665,.1582888473736167,11.47311777353574,82.98152884691186,76.89470908368969,286.2386314042026,60200
"   489 Comacina (A902 RD)",489,3.152666752126477,.04828795326020515,12.99215249891925,166.6980445615634,8.569798673207465,23.99714888951005,60200
"   490 Veritas (A902 RE)",490,3.172840903343395,.08935332269590562,9.293890175908363,178.0388369540022,193.5357077230455,125.5691201695121,60200
"   491 Carina (A902 RG)",491,3.191940063248963,.08390189803949241,18.86936103160074,175.3266263495665,230.2609981764027,28.00186800163742,60200
"   492 Gismonda (A902 RF)",492,3.112904156729765,.1796839667014513,1.618486875925849,46.18987104837358,296.936429810989,13.7961255845177,60200
"   493 Griseldis (A902 RH)",493,3.114269624430026,.1771346810322237,15.18002470460773,357.337936493526,46.88397917319055,299.3261261180784,60200
"   494 Virtus (A902 TF)",494,2.985605265897529,.06427200461585263,7.078756922783272,38.07228258984987,215.2055262140592,283.1021716389461,60200
"   495 Eulalia (A902 UL)",495,2.486640400108346,.1293633363851878,2.279223068469067,186.4000719635414,207.9719977163353,297.6436962059533,60200
"   496 Gryphia (A902 UM)",496,2.198971043444288,.07870049903993612,3.79379340664464,207.5592342586984,258.4286435458786,333.3291657722762,60200
"   497 Iva (A902 VB)",497,2.849557694913274,.3013414028498372,4.821472465919204,6.301920929592662,3.376938788484216,54.85265161919516,60200
"   498 Tokio (A902 XA)",498,2.65192520366459,.223848297382938,9.498183009159133,97.15870602268495,241.899665370982,51.31231312845708,60200
"   499 Venusia (A902 YE)",499,4.013580404695793,.2174201533737991,2.09183165414514,256.1873928056285,174.9860900183835,108.6054722225851,60200
"   500 Selinur (A903 BJ)",500,2.612794400142177,.1441386817874095,9.780510158724047,289.7995547191896,75.14719896843209,289.1434074215186,60200
"   501 Urhixidur (A903 BK)",501,3.161720694951056,.1417167420830582,20.83906224388564,357.2244240305464,356.5546571130952,294.8490338017048,60200
"   502 Sigune (A903 BM)",502,2.38379686649457,.1786573564360229,25.01525396837395,132.9222602721643,18.94555043642169,248.6803398281334,60200
"   503 Evelyn (A903 BL)",503,2.726737260964813,.1739032074453946,5.010900050026835,68.80027406487316,41.30119271630394,309.2784211243376,60200
"   504 Cora (A902 NB)",504,2.721898856661642,.2154178187351566,12.89776912716053,104.4461755771455,248.5225859370269,312.8590061499216,60200
"   505 Cava (A902 QA)",505,2.686718933233907,.2426486922897235,9.821328323850622,90.76930607617325,337.0340192166726,82.19072009927582,60200
"   506 Marion (A903 DB)",506,3.044909696537446,.1459674111939956,16.97760233075749,312.864220733175,145.0477324900101,302.7867924823186,60200
"   507 Laodica (A903 DC)",507,3.151163560181702,.10187891008476,9.50067457101081,293.4032697009638,100.6750800544137,286.9030697484541,60200
"   508 Princetonia (A903 HC)",508,3.162978887051542,.007523241179855387,13.33867283122361,44.18458217336508,215.0206901468659,101.0527323342941,60200
"   509 Iolanda (A903 HD)",509,3.066082729561086,.09779402484951986,15.41803267535422,217.5013283721047,156.9885756884406,8.839618297517251,60200
"   510 Mabella (A903 KA)",510,2.608755514648234,.1916960645441052,9.543677215604012,202.6677075319886,90.83335076024383,157.7215680628991,60200
"   511 Davida (A903 KB)",511,3.161281963217593,.1889719598594157,15.94368791324613,107.5819960744387,337.1014436497179,254.6738172358878,60200
"   512 Taurinensis (A903 MC)",512,2.1892530218415,.2540954092351039,8.747442574183022,107.0080704401337,249.377942625585,340.1908356455234,60200
"   513 Centesima (A916 BC)",513,3.011750261778463,.08533128385110857,9.735240220332784,184.4276121945682,225.9052181816485,277.1526247247538,60200
"   514 Armida (A903 QC)",514,3.04779107135223,.03725277603961396,3.880001939987877,268.5123964915099,111.824464807917,169.7192589736762,60200
"   515 Athalia (A903 SH)",515,3.119942862378427,.1768790671347415,2.038682213623185,121.0821555511991,300.3019705335755,211.8484278755598,60200
"   516 Amherstia (A903 SG)",516,2.677113436161146,.275203456736317,12.9540245218736,328.7218761999999,258.0912520483649,249.962441563896,60200
"   517 Edith (A903 SK)",517,3.156157976542345,.1797255663427679,3.227249899534253,273.7829001367339,143.7347179099999,137.3900897568255,60200
"   518 Halawe (A915 TP)",518,2.533156099942754,.2276557141371403,6.727482245788318,203.8958768390468,117.4849951207506,297.1680810625861,60200
"   519 Sylvania (A903 UJ)",519,2.791065867158339,.1830463046944239,11.0125775156689,44.68331042768417,302.9218835062136,292.8280526697495,60200
"   520 Franziska (A903 UK)",520,3.008183471390826,.1105471214526062,10.96288085624038,34.25218691310788,19.97228679731543,349.5729769223736,60200
"   521 Brixia (A904 AE)",521,2.744250438279074,.2785345287401092,10.58226893653537,89.58817976581032,316.1454894886774,153.0452893464303,60200
"   522 Helga (A904 AF)",522,3.628443565746816,.08657941796276224,4.418797212187016,116.5501794224184,249.1072785103917,208.6914336058624,60200
"   523 Ada (A904 BA)",523,2.965749558501469,.1795796852227515,4.314176014506232,260.5889663943302,189.8795975432812,172.5531185880464,60200
"   524 Fidelio (A904 ED)",524,2.635123781183054,.1269463643529105,8.222874228124306,326.6574431679902,79.21806885964212,75.42805968085072,60200
"   525 Adelaide (A908 UJ)",525,2.245010708910923,.1017173330053376,5.998763321753846,203.3603308598131,264.0913617219207,353.5132639306656,60200
"   526 Jena (A904 EE)",526,3.136040904461338,.1265081111294452,2.171610667004058,137.6312947596874,357.4970319051174,278.5982335500038,60200
"   527 Euryanthe (A904 FC)",527,2.725039825318576,.1518512096219897,9.659064419867802,120.4199320909598,203.7780634840423,94.39421744791538,60200
"   528 Rezia (A904 FA)",528,3.398147844210294,.02204450852948532,12.70539912028582,49.50739454049694,352.2381041151676,172.3956221537733,60200
"   529 Preziosa (A904 FB)",529,3.015955804266989,.09310313620242951,11.01806541289186,64.98673278394652,332.0360752755792,69.63725026034197,60200
"   530 Turandot (A904 GB)",530,3.189217123408246,.2174990641661926,8.563231084840199,129.1108225899391,199.5704554218885,183.1657145270943,60200
"   531 Zerlina (A904 GC)",531,2.782317396200898,.1991103605954121,34.03255393436169,197.6703978213998,57.67171594539647,210.5905546321224,60200
"   532 Herculina (A904 HE)",532,2.769508760942068,.1796174879000607,16.29826145028257,107.4199830628106,76.72645070881597,325.4398453909162,60200
"   533 Sara (A904 HC)",533,2.978878296436545,.0440229818190832,6.556615787045348,180.2950708270604,31.90851207479756,72.22742907212115,60200
"   534 Nassovia (A904 HD)",534,2.882361236049181,.05968862503939099,3.275347531754829,94.07983972584987,338.1754353498081,267.5316768119332,60200
"   535 Montague (A904 JE)",535,2.56959883209629,.02575161798512007,6.772857047983059,84.75610878537114,67.90240983870304,64.00075274404756,60200
"   536 Merapi (A904 JF)",536,3.494382202641966,.08759661967187209,19.43297028468796,59.19899115376462,296.1331835477549,333.7707419179909,60200
"   537 Pauly (A904 NB)",537,3.076400683886879,.229900064077618,9.871149590701087,120.1238142241893,187.8157227394772,51.57583302608194,60200
"   538 Friederike (A904 OA)",538,3.1602599271599,.1720035041184028,6.518704058427651,141.137728009711,227.4024854490278,12.25480626626141,60200
"   539 Pamina (A904 PD)",539,2.736910901271309,.2139664465390604,6.79982175354314,274.2126799558563,97.19254038569407,62.47658103028477,60200
"   540 Rosamunde (A904 PE)",540,2.218420824993631,.09030324157940532,5.583188596530007,202.1054672023814,337.4129322684563,140.8068320466272,60200
"   541 Deborah (A904 PF)",541,2.818813919474899,.05100218629692929,6.005946580956985,267.4214282126667,1.600841166709924,126.3772558729357,60200
"   542 Susanna (A904 QA)",542,2.905590726082537,.1428326146060974,12.07538508026015,152.9448337965411,216.8787506718781,354.0257056019087,60200
"   543 Charlotte (A904 RG)",543,3.059659730228075,.1514262963512215,8.461118612450599,294.8264813382665,108.3444484770343,51.36661330273446,60200
"   544 Jetta (A904 RH)",544,2.591939294679901,.1527550724279109,8.368480756437322,298.2910373769697,342.9757487131008,260.0692848658177,60200
"   545 Messalina (A904 TC)",545,3.200406180401471,.170008572905044,11.20500415639029,333.5937687197336,331.3882668167493,31.96374693981819,60200
"   546 Herodias (A904 TD)",546,2.59724628054042,.1156643031878058,14.86945893529014,21.5867187239854,110.2707597087339,39.96227992441712,60200
"   547 Praxedis (A904 TE)",547,2.773480986736291,.2358119627791495,16.86350756584035,193.0559574826183,196.6214735677778,269.6936599838206,60200
"   548 Kressida (A904 TF)",548,2.282643328672557,.1842563062580553,3.871060814172794,108.398573512862,320.3461061643724,151.4265295561698,60200
"   549 Jessonda (A904 WA)",549,2.685807718191937,.2564220162713581,3.954140804542529,291.27865167,157.7430284617986,352.7179333473585,60200
"   550 Senta (A904 WB)",550,2.589238135135806,.2223968863371543,10.10551573915457,270.665247398737,45.1817357368237,273.021805722012,60200
"   551 Ortrud (A904 WC)",551,2.968274245561789,.1187897642829009,.3945952448582527,5.719564790767198,70.68026405217441,85.11461915008474,60200
"   552 Sigelinde (A904 XB)",552,3.148715709582904,.0897354505501273,7.692484848887809,266.8635810973231,346.0793091175634,255.8710777489226,60200
"   553 Kundry (A904 YA)",553,2.23047037091221,.1099165837742354,5.386769354781613,72.3369343503044,354.9867318591715,239.5601875282686,60200
"   554 Peraga (A905 AE)",554,2.375110016578501,.15225575646319,2.934768593967759,295.3612512591128,127.7940166810322,195.3377854024214,60200
"   555 Norma (A905 AF)",555,3.177728428194429,.1549903761134091,2.668358616919141,130.1885023116406,1.062196604419408,359.7860856720125,60200
"   556 Phyllis (A905 AD)",556,2.463631337344847,.10456856058515,5.246593350071953,286.0234725774654,177.6292361906794,243.3302039200318,60200
"   557 Violetta (A905 BD)",557,2.442650098561865,.09849697991589637,2.483925391039483,292.6590469317099,196.336157454205,29.93902867748018,60200
"   558 Carmen (A905 CK)",558,2.906697964299009,.03828268184831443,8.37475905290748,143.6441686705091,314.4298248870098,10.74617762911493,60200
"   559 Nanon (A905 EB)",559,2.714750724200217,.06500284883137193,9.296825770843695,111.9726830127154,130.5092742922812,141.2860111615987,60200
"   560 Delila (A905 EC)",560,2.751866523659775,.1575177464079708,8.445918760113274,105.1683175836336,5.286856321329267,27.36223560301372,60200
"   561 Ingwelde (A905 FC)",561,3.170695120745489,.1227336331356383,1.549313089087718,159.1402378051782,318.3444143040896,57.24104187327393,60200
"   562 Salome (A905 GC)",562,3.018101107568217,.1034928723833135,11.11697392599944,70.45213161968135,262.6013168984598,83.59832316467742,60200
"   563 Suleika (A905 GD)",563,2.712024134638462,.2368329708400554,10.24465366252309,85.16439613523619,336.7160584176143,318.3768045076887,60200
"   564 Dudu (A905 JD)",564,2.747862078635085,.2763905487127601,17.98301061085849,70.73625665693514,214.9106013457728,309.8430947245749,60200
"   565 Marbachia (A905 JE)",565,2.442905031783892,.1313930725196178,10.99396016226683,225.6613488685348,292.2805620355831,63.36449961416285,60200
"   566 Stereoskopia (A905 KA)",566,3.378197947180061,.1204926462425249,4.894302394814703,79.51776285655876,299.9973507887654,228.5431161185653,60200
"   567 Eleutheria (A905 KB)",567,3.135046367751915,.08854193206171473,9.255838281718974,58.23262234240371,133.9268596005131,162.5447573671572,60200
"   568 Cheruskia (A905 OD)",568,2.883121792998911,.1689642570829016,18.39829393230428,249.7392633287374,173.6275518349831,328.8785851435221,60200
"   569 Misa (A905 OE)",569,2.658260421032689,.1790385099945159,1.28778784365363,301.4926550312617,142.4083909940826,3.940285503950739,60200
"   570 Kythera (A905 OF)",570,3.422439232778227,.1187395120283573,1.816823489393203,223.2891261288136,162.058518340182,163.766076514327,60200
"   571 Dulcinea (A905 RA)",571,2.410498365355728,.2430213363740345,5.228005606516303,3.136519813707864,27.50976673643871,170.4240759357804,60200
"   572 Rebekka (A905 SF)",572,2.400862439151681,.1566237945196767,10.57667494467136,194.4627968610567,192.251272524324,241.6160970242279,60200
"   573 Recha (A905 SG)",573,3.015991469930785,.1098900018365315,9.828120069000374,342.6585027510168,30.01665605390403,184.2632302954734,60200
"   574 Reginhild (A905 SH)",574,2.252234423373902,.23914965613227,5.685049644956217,336.6364545816597,77.1599246373392,287.2981230009232,60200
"   575 Renate (A905 SJ)",575,2.554551911740973,.1266834282749437,15.00383471440902,349.5944196666195,334.142034247661,347.8417148268724,60200
"   576 Emanuela (A905 SK)",576,2.988587230606652,.1917570211900961,10.2022204067702,299.5760945318657,27.42040219685083,323.1510760244022,60200
"   577 Rhea (A905 UR)",577,3.111571044314327,.1540750687648671,5.300205779091248,328.496532411412,329.8343905222611,213.3002508774376,60200
"   578 Happelia (A905 VJ)",578,2.750921251490681,.1919542293865612,6.149492609746812,29.36999413853538,261.6004262115739,41.85493151857395,60200
"   579 Sidonia (A905 VK)",579,3.013758586749113,.0768803803820535,11.01621668508665,82.62321704179935,229.046801069398,290.7865079767849,60200
"   580 Selene (A905 YB)",580,3.229678579516763,.08772770892636289,3.670482594241415,98.90001815640052,338.9085388668552,122.2251366878155,60200
"   581 Tauntonia (A905 YC)",581,3.213057703354074,.03467807630182769,21.89328067313917,102.4283687934178,24.78597677235716,113.5539853048335,60200
"   582 Olympia (A906 BM)",582,2.612291826461451,.2203307130863997,30.00444248693144,155.6736066532832,310.0889270879604,335.3502804989097,60200
"   583 Klotilde (A905 YD)",583,3.170639885616534,.1598162630236754,8.244911554066119,257.8397259393234,251.8548162271283,182.9230596351701,60200
"   584 Semiramis (A906 AC)",584,2.373746855953085,.2335634341720625,10.71901247034233,282.0072570477578,85.33566955807234,146.9727606274272,60200
"   585 Bilkis (A906 DF)",585,2.430499407534141,.1286405064957304,7.581451017767587,180.1860271224993,330.1454647757858,15.39775392256067,60200
"   586 Thekla (A906 DK)",586,3.041643596519531,.06482679883754058,1.627633067795688,228.3035111827389,253.2456031731686,79.01318599853558,60200
"   587 Hypsipyle (A906 DM)",587,2.335472920747746,.1660614458961474,24.96287334914522,324.5112992793839,189.1409192406215,332.7917831891207,60200
"   588 Achilles (A906 DN)",588,5.210216063798623,.1483611427934068,10.31949696371138,316.5373850159024,133.7743620432877,10.93638147378259,60200
"   589 Croatia (A906 EC)",589,3.135768501963985,.04032675105123187,10.7966383364096,177.4435240929607,228.6499412142545,187.7124782684442,60200
"   590 Tomyris (A906 ED)",590,3.002219376918474,.08006839301585496,11.16726929639822,106.0763427711678,337.5296575329106,302.3585408982083,60200
"   591 Irmgard (A906 EE)",591,2.677736606877402,.2095310205482189,12.45030634385402,334.091372938507,218.7343771416386,265.578723222295,60200
"   592 Bathseba (A916 BB)",592,3.021360555131526,.1345433925496259,10.17583361572473,167.8066011231367,257.519616080175,219.4071071967478,60200
"   593 Titania (A906 FK)",593,2.697275040089841,.2174083054875735,16.90561866102598,75.93836642351135,30.81141182468786,224.8609977308091,60200
"   594 Mireille (A906 FM)",594,2.628290284064319,.3546270197277727,32.52339263993911,154.9576567634586,77.01502561399441,179.6607720677651,60200
"   595 Polyxena (A906 FL)",595,3.215713558186247,.06656827610454956,17.82630536758803,23.86625188228896,281.2353694024904,78.94353599312524,60200
"   596 Scheila (A906 DL)",596,2.929108471017811,.1622610999908743,14.65915010603613,70.57068604600018,175.7273411082397,93.35050020928442,60200
"   597 Bandusia (A906 HE)",597,2.672423107087624,.1439578609427578,12.79958221214731,36.45553630970207,307.2261849368582,204.6757524824635,60200
"   598 Octavia (A906 GC)",598,2.760877418340893,.2514777180470892,12.23016714075576,91.49098876607336,292.0963729528668,2.262025936678049,60200
"   599 Luisa (A906 HF)",599,2.771697177858632,.2930596102995606,16.71761212579376,44.13940936692738,294.257090855414,67.04505386073954,60200
"   600 Musa (A906 LA)",600,2.659594752919091,.0549459174246646,10.20345361746559,139.2094206492504,112.9478682955348,19.99232616221171,60200
"   601 Nerthus (A906 MC)",601,3.132474784829344,.1044333318958262,16.14928604428796,169.5435110671039,160.7846905371154,6.271770036008646,60200
"   602 Marianna (A906 DJ)",602,3.082705028254769,.2516674488781538,15.11032086432331,331.4733061542399,45.85087254939161,349.1071306592103,60200
"   603 Timandra (A906 DG)",603,2.538187721936337,.1732033916670507,8.026578180659444,343.3713041515754,161.1228076618341,359.0540370676193,60200
"   604 Tekmessa (A906 DH)",604,3.153580858424132,.19254128663702,4.418316139181853,11.82552938360395,28.7000876229422,89.97280343969342,60200
"   605 Juvisia (A906 QJ)",605,3.002834353429879,.1363779030032826,19.63319393098027,342.6445741259395,15.42522372693793,225.3637903712402,60200
"   606 Brangane (A906 SK)",606,2.586850489928852,.2213872739838342,8.597923453569448,318.4339473780547,58.27867717540619,30.46389242401358,60200
"   607 Jenny (A906 SH)",607,2.850893020430831,.0771843664927384,10.09218257984765,284.9873642354117,292.4094169159865,246.1086732240288,60200
"   608 Adolfine (A916 OH)",608,3.020876267367561,.1243011669296136,9.369402778329396,293.7311558478814,69.87060025399316,88.94189716466217,60200
"   609 Fulvia (A906 SL)",609,3.087435250844975,.0386705385696253,4.187141428511814,165.1751210363482,108.4633187695842,292.1955073197345,60200
"   610 Valeska (A906 SN)",610,3.095783279581644,.2520089668905878,12.60084077274872,20.06755441250445,1.694383600773155,206.40190214704,60200
"   611 Valeria (A906 SM)",611,2.976738382676802,.1237824792612534,13.44737438385216,189.3867414766344,256.5006421753084,210.7384063687432,60200
"   612 Veronika (A906 TC)",612,3.151795612769913,.2591237724300434,20.95874890406106,202.8588103826351,122.6368638360699,359.7777623083289,60200
"   613 Ginevra (A906 TD)",613,2.921185754020388,.056429691709948,7.669798462633415,354.519733990121,66.23258532963492,124.3106188691102,60200
"   614 Pia (A906 TE)",614,2.694809088874168,.1084639265165751,7.020113587861394,217.051169453577,210.0627063470112,125.5125981631517,60200
"   615 Roswitha (A906 TF)",615,2.631145348458118,.1106142040527992,2.762967428111859,13.39739936452874,246.7339315673041,258.6244423899976,60200
"   616 Elly (A906 UK)",616,2.552809962824507,.06035263444915145,14.95810925441147,355.9766067663949,109.1350075250636,165.1435819047928,60200
"   617 Patroclus (A906 UL)",617,5.208100969605079,.1398819735601717,22.06233632919391,44.35907046716225,308.4055176413578,336.0110388870564,60200
"   618 Elfriede (A906 UM)",618,3.192265009291893,.06906444996147894,17.05184866075393,110.8251063800346,230.0658346506503,229.7199898269719,60200
"   619 Triberga (A906 UN)",619,2.519306643435935,.07508855614653541,13.80816303714881,187.4450117494556,177.340410693434,110.426730890921,60200
"   620 Drakonia (A906 UO)",620,2.435487233917871,.1342344673862408,7.73635209699917,359.9336068139057,336.532088816686,322.2916356273589,60200
